family,session,distance,horizon,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
PDH,2026-05-29,0.50,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.290000000000,0.230000000000,1.290000000000,0.240000000000,0,0.00,0,0,
PDH,2026-05-29,0.50,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.702500000000,0.230000000000,1.702500000000,0.240000000000,0,0.00,0,0,
PDH,2026-05-29,1.00,5,2,0,0,0,2,0,0.00,0.00,0.00,100.00,0.00,0,0.402500000000,0.230000000000,0.572500000000,0.240000000000,0,,0,0,
PDH,2026-05-29,1.00,15,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,1.290000000000,0.230000000000,1.290000000000,0.240000000000,0,0.00,0,0,
PDH,2026-05-29,1.00,30,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.702500000000,0.230000000000,1.702500000000,0.240000000000,0,0.00,0,0,
PDH,2026-06-01,0.25,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,1,0.332500000000,0.335000000000,0.482500000000,0.355000000000,0,0.00,0,0,
PDH,2026-06-01,0.25,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,1,0.382500000000,1.100000000000,0.482500000000,1.120000000000,0,0.00,0,0,
PDH,2026-06-01,0.25,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,1,0.382500000000,1.100000000000,0.482500000000,1.120000000000,0,0.00,0,0,
PDH,2026-06-01,0.50,5,2,0,0,1,0,1,0.00,0.00,50.00,0.00,50.00,1,0.332500000000,0.335000000000,0.482500000000,0.355000000000,0,,0,0,
PDH,2026-06-01,0.50,15,2,0,0,1,0,1,0.00,0.00,50.00,0.00,50.00,1,0.382500000000,1.100000000000,0.482500000000,1.120000000000,0,,0,0,
PDH,2026-06-01,0.50,30,2,0,0,1,0,1,0.00,0.00,50.00,0.00,50.00,1,0.382500000000,1.100000000000,0.482500000000,1.120000000000,0,,0,0,
PDH,2026-06-01,1.00,5,2,0,0,0,1,1,0.00,0.00,0.00,50.00,50.00,1,0.332500000000,0.335000000000,0.482500000000,0.355000000000,0,,0,0,
PDH,2026-06-01,1.00,15,2,0,1,0,0,1,0.00,50.00,0.00,0.00,50.00,1,0.382500000000,1.100000000000,0.482500000000,1.120000000000,0,,0,0,
PDH,2026-06-01,1.00,30,2,0,1,0,0,1,0.00,50.00,0.00,0.00,50.00,1,0.382500000000,1.100000000000,0.482500000000,1.120000000000,0,,0,0,
PDH,2026-06-02,0.25,5,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.190000000000,0.120000000000,0.210000000000,0.120000000000,0,,0,0,
PDH,2026-06-02,0.25,15,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,0.600000000000,0.120000000000,0.600000000000,0.120000000000,0,0.00,0,0,
PDH,2026-06-02,0.25,30,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,0.680000000000,0.120000000000,0.680000000000,0.120000000000,0,0.00,0,0,
PDH,2026-06-02,0.50,5,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.190000000000,0.120000000000,0.210000000000,0.120000000000,0,,0,0,
PDH,2026-06-02,0.50,15,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,0.600000000000,0.120000000000,0.600000000000,0.120000000000,0,0.00,0,0,
PDH,2026-06-02,0.50,30,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,0.680000000000,0.120000000000,0.680000000000,0.120000000000,0,0.00,0,0,
PDH,2026-06-02,1.00,5,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.190000000000,0.120000000000,0.210000000000,0.120000000000,0,,0,0,
PDH,2026-06-02,1.00,15,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.600000000000,0.120000000000,0.600000000000,0.120000000000,0,,0,0,
PDH,2026-06-02,1.00,30,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.680000000000,0.120000000000,0.680000000000,0.120000000000,0,,0,0,
PDH,2026-06-03,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-03,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-04,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-05,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-08,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-09,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.237500000000,1.130000000000,0.340000000000,1.130000000000,0,,0,0,
PDH,2026-06-09,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.885000000000,1.560000000000,0.885000000000,1.560000000000,0,,0,0,
PDH,2026-06-09,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,2.715000000000,1.560000000000,2.715000000000,1.560000000000,0,,0,0,
PDH,2026-06-09,0.50,5,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.237500000000,1.130000000000,0.340000000000,1.130000000000,0,,0,0,
PDH,2026-06-09,0.50,15,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.885000000000,1.560000000000,0.885000000000,1.560000000000,0,,0,0,
PDH,2026-06-09,0.50,30,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,2.715000000000,1.560000000000,2.715000000000,1.560000000000,0,,0,0,
PDH,2026-06-09,1.00,5,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.237500000000,1.130000000000,0.340000000000,1.130000000000,0,,0,0,
PDH,2026-06-09,1.00,15,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.885000000000,1.560000000000,0.885000000000,1.560000000000,0,,0,0,
PDH,2026-06-09,1.00,30,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,2.715000000000,1.560000000000,2.715000000000,1.560000000000,0,,0,0,
PDH,2026-06-10,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-10,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-11,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0,1.450000000000,0.480000000000,1.450000000000,0,,0,0,
PDH,2026-06-11,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0,1.620000000000,0.480000000000,1.620000000000,0,,0,0,
PDH,2026-06-11,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,1.060000000000,1.620000000000,1.060000000000,1.620000000000,0,,0,0,
PDH,2026-06-11,0.50,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0,1.450000000000,0.480000000000,1.450000000000,0,,0,0,
PDH,2026-06-11,0.50,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0,1.620000000000,0.480000000000,1.620000000000,0,,0,0,
PDH,2026-06-11,0.50,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,1.060000000000,1.620000000000,1.060000000000,1.620000000000,0,,0,0,
PDH,2026-06-11,1.00,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0,1.450000000000,0.480000000000,1.450000000000,0,,0,0,
PDH,2026-06-11,1.00,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0,1.620000000000,0.480000000000,1.620000000000,0,,0,0,
PDH,2026-06-11,1.00,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,1.060000000000,1.620000000000,1.060000000000,1.620000000000,0,,0,0,
PDH,2026-06-12,0.25,5,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.260000000000,0.830000000000,0.890000000000,0.830000000000,0,0.00,0,0,
PDH,2026-06-12,0.25,15,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,1.230000000000,1.830000000000,1.230000000000,1.830000000000,0,0.00,0,0,
PDH,2026-06-12,0.25,30,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,1.590000000000,1.830000000000,1.590000000000,1.830000000000,0,0.00,0,0,
PDH,2026-06-12,0.50,5,5,0,0,5,0,0,0.00,0.00,100.00,0.00,0.00,0,0.260000000000,0.830000000000,0.890000000000,0.830000000000,0,,0,0,
PDH,2026-06-12,0.50,15,5,0,0,5,0,0,0.00,0.00,100.00,0.00,0.00,0,1.230000000000,1.830000000000,1.230000000000,1.830000000000,0,,0,0,
PDH,2026-06-12,0.50,30,5,0,0,5,0,0,0.00,0.00,100.00,0.00,0.00,0,1.590000000000,1.830000000000,1.590000000000,1.830000000000,0,,0,0,
PDH,2026-06-12,1.00,5,5,2,2,0,1,0,40.00,40.00,0.00,20.00,0.00,0,0.260000000000,0.830000000000,0.890000000000,0.830000000000,0,0.00,0,0,
PDH,2026-06-12,1.00,15,5,3,2,0,0,0,60.00,40.00,0.00,0.00,0.00,0,1.230000000000,1.830000000000,1.230000000000,1.830000000000,2,66.67,2,0,240
PDH,2026-06-12,1.00,30,5,3,2,0,0,0,60.00,40.00,0.00,0.00,0.00,0,1.590000000000,1.830000000000,1.590000000000,1.830000000000,2,66.67,2,0,240
PDH,2026-06-15,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-15,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-16,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-17,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-18,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-22,0.25,5,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.285000000000,1.000000000000,0.492500000000,1.000000000000,0,,0,0,
PDH,2026-06-22,0.25,15,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.285000000000,2.425000000000,0.492500000000,2.425000000000,0,,0,0,
PDH,2026-06-22,0.25,30,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.285000000000,2.747500000000,0.492500000000,2.747500000000,0,,0,0,
PDH,2026-06-22,0.50,5,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,0.285000000000,1.000000000000,0.492500000000,1.000000000000,0,,0,0,
PDH,2026-06-22,0.50,15,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,0.285000000000,2.425000000000,0.492500000000,2.425000000000,0,,0,0,
PDH,2026-06-22,0.50,30,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,0.285000000000,2.747500000000,0.492500000000,2.747500000000,0,,0,0,
PDH,2026-06-22,1.00,5,2,0,1,0,1,0,0.00,50.00,0.00,50.00,0.00,0,0.285000000000,1.000000000000,0.492500000000,1.000000000000,0,,0,0,
PDH,2026-06-22,1.00,15,2,0,2,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.285000000000,2.425000000000,0.492500000000,2.425000000000,0,,0,0,
PDH,2026-06-22,1.00,30,2,0,2,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.285000000000,2.747500000000,0.492500000000,2.747500000000,0,,0,0,
PDH,2026-06-23,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-23,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-24,0.25,5,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.545000000000,0.307500000000,0.565000000000,0.307500000000,0,,0,0,
PDH,2026-06-24,0.25,15,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.555000000000,0.307500000000,1.555000000000,0.307500000000,0,,0,0,
PDH,2026-06-24,0.25,30,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.730000000000,0.307500000000,1.730000000000,0.307500000000,0,,0,0,
PDH,2026-06-24,0.50,5,2,0,0,1,1,0,0.00,0.00,50.00,50.00,0.00,0,0.545000000000,0.307500000000,0.565000000000,0.307500000000,0,,0,0,
PDH,2026-06-24,0.50,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.555000000000,0.307500000000,1.555000000000,0.307500000000,0,0.00,0,0,
PDH,2026-06-24,0.50,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.730000000000,0.307500000000,1.730000000000,0.307500000000,0,0.00,0,0,
PDH,2026-06-24,1.00,5,2,0,0,0,2,0,0.00,0.00,0.00,100.00,0.00,0,0.545000000000,0.307500000000,0.565000000000,0.307500000000,0,,0,0,
PDH,2026-06-24,1.00,15,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.555000000000,0.307500000000,1.555000000000,0.307500000000,0,0.00,0,0,
PDH,2026-06-24,1.00,30,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.730000000000,0.307500000000,1.730000000000,0.307500000000,0,0.00,0,0,
PDH,2026-06-25,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-25,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-26,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PDH,2026-06-29,0.25,5,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,1.210000000000,1.090000000000,1.210000000000,1.120000000000,0,,0,0,
PDH,2026-06-29,0.25,15,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,1.210000000000,1.090000000000,1.210000000000,1.230000000000,0,,0,0,
PDH,2026-06-29,0.25,30,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,1.640000000000,1.090000000000,1.640000000000,1.230000000000,0,,0,0,
PDH,2026-06-29,0.50,5,3,1,0,2,0,0,33.33,0.00,66.67,0.00,0.00,0,1.210000000000,1.090000000000,1.210000000000,1.120000000000,0,0.00,0,0,
PDH,2026-06-29,0.50,15,3,1,0,2,0,0,33.33,0.00,66.67,0.00,0.00,0,1.210000000000,1.090000000000,1.210000000000,1.230000000000,0,0.00,0,0,
PDH,2026-06-29,0.50,30,3,1,0,2,0,0,33.33,0.00,66.67,0.00,0.00,0,1.640000000000,1.090000000000,1.640000000000,1.230000000000,0,0.00,0,0,
PDH,2026-06-29,1.00,5,3,1,1,1,0,0,33.33,33.33,33.33,0.00,0.00,0,1.210000000000,1.090000000000,1.210000000000,1.120000000000,0,0.00,0,0,
PDH,2026-06-29,1.00,15,3,1,1,1,0,0,33.33,33.33,33.33,0.00,0.00,0,1.210000000000,1.090000000000,1.210000000000,1.230000000000,0,0.00,0,0,
PDH,2026-06-29,1.00,30,3,1,1,1,0,0,33.33,33.33,33.33,0.00,0.00,0,1.640000000000,1.090000000000,1.640000000000,1.230000000000,0,0.00,0,0,
PDH,2026-06-30,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.670000000000,0.410000000000,0.670000000000,0.410000000000,0,,0,0,
PDH,2026-06-30,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.670000000000,0.750000000000,0.670000000000,0.750000000000,0,,0,0,
PDH,2026-06-30,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.670000000000,2.400000000000,0.670000000000,2.400000000000,0,,0,0,
PDH,2026-06-30,0.50,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.670000000000,0.410000000000,0.670000000000,0.410000000000,0,,0,0,
PDH,2026-06-30,0.50,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.670000000000,0.750000000000,0.670000000000,0.750000000000,0,,0,0,
PDH,2026-06-30,0.50,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.670000000000,2.400000000000,0.670000000000,2.400000000000,0,,0,0,
PDH,2026-06-30,1.00,5,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.670000000000,0.410000000000,0.670000000000,0.410000000000,0,,0,0,
PDH,2026-06-30,1.00,15,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.670000000000,0.750000000000,0.670000000000,0.750000000000,0,,0,0,
PDH,2026-06-30,1.00,30,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.670000000000,2.400000000000,0.670000000000,2.400000000000,0,,0,0,
PDH,2026-07-01,0.25,5,3,0,1,2,0,0,0.00,33.33,66.67,0.00,0.00,0,0.160000000000,0.210000000000,0.310000000000,0.210000000000,0,,0,0,
PDH,2026-07-01,0.25,15,3,0,1,2,0,0,0.00,33.33,66.67,0.00,0.00,0,0.160000000000,0.620000000000,0.310000000000,0.620000000000,0,,0,0,
PDH,2026-07-01,0.25,30,3,0,1,2,0,0,0.00,33.33,66.67,0.00,0.00,0,0.230000000000,0.980000000000,0.310000000000,0.980000000000,0,,0,0,
PDH,2026-07-01,0.50,5,3,1,0,0,2,0,33.33,0.00,0.00,66.67,0.00,0,0.160000000000,0.210000000000,0.310000000000,0.210000000000,0,0.00,0,0,
PDH,2026-07-01,0.50,15,3,1,1,0,1,0,33.33,33.33,0.00,33.33,0.00,0,0.160000000000,0.620000000000,0.310000000000,0.620000000000,1,100.00,0,1,360
PDH,2026-07-01,0.50,30,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.230000000000,0.980000000000,0.310000000000,0.980000000000,1,100.00,0,1,360
PDH,2026-07-01,1.00,5,3,0,0,0,3,0,0.00,0.00,0.00,100.00,0.00,0,0.160000000000,0.210000000000,0.310000000000,0.210000000000,0,,0,0,
PDH,2026-07-01,1.00,15,3,0,0,0,3,0,0.00,0.00,0.00,100.00,0.00,0,0.160000000000,0.620000000000,0.310000000000,0.620000000000,0,,0,0,
PDH,2026-07-01,1.00,30,3,0,1,0,2,0,0.00,33.33,0.00,66.67,0.00,0,0.230000000000,0.980000000000,0.310000000000,0.980000000000,0,,0,0,
PDH,2026-07-02,0.25,5,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.178750000000,1.320000000000,0.262500000000,1.320000000000,0,,0,0,
PDH,2026-07-02,0.25,15,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.178750000000,1.847500000000,0.262500000000,1.847500000000,0,,0,0,
