event_id,session_date,direction,first_price,strong_price,entry_disadvantage,first_entry_timestamp,strong_entry_timestamp,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_entry_status,strong_entry_status,first_signal_known_at,strong_signal_known_at,first_outcome.0.25/0.25,first_outcome.0.25/0.25.favorable_hit,first_outcome.0.25/0.25.adverse_hit,first_outcome.0.50/0.25,first_outcome.0.50/0.25.favorable_hit,first_outcome.0.50/0.25.adverse_hit,first_outcome.0.75/0.25,first_outcome.0.75/0.25.favorable_hit,first_outcome.0.75/0.25.adverse_hit,first_outcome.1.00/0.25,first_outcome.1.00/0.25.favorable_hit,first_outcome.1.00/0.25.adverse_hit,first_outcome.0.50/0.30,first_outcome.0.50/0.30.favorable_hit,first_outcome.0.50/0.30.adverse_hit,first_outcome.0.75/0.30,first_outcome.0.75/0.30.favorable_hit,first_outcome.0.75/0.30.adverse_hit,first_outcome.1.00/0.30,first_outcome.1.00/0.30.favorable_hit,first_outcome.1.00/0.30.adverse_hit,first_outcome.1.50/0.30,first_outcome.1.50/0.30.favorable_hit,first_outcome.1.50/0.30.adverse_hit,first_outcome.2.00/0.30,first_outcome.2.00/0.30.favorable_hit,first_outcome.2.00/0.30.adverse_hit,strong_outcome.0.25/0.25,strong_outcome.0.25/0.25.favorable_hit,strong_outcome.0.25/0.25.adverse_hit,strong_outcome.0.50/0.25,strong_outcome.0.50/0.25.favorable_hit,strong_outcome.0.50/0.25.adverse_hit,strong_outcome.0.75/0.25,strong_outcome.0.75/0.25.favorable_hit,strong_outcome.0.75/0.25.adverse_hit,strong_outcome.1.00/0.25,strong_outcome.1.00/0.25.favorable_hit,strong_outcome.1.00/0.25.adverse_hit,strong_outcome.0.50/0.30,strong_outcome.0.50/0.30.favorable_hit,strong_outcome.0.50/0.30.adverse_hit,strong_outcome.0.75/0.30,strong_outcome.0.75/0.30.favorable_hit,strong_outcome.0.75/0.30.adverse_hit,strong_outcome.1.00/0.30,strong_outcome.1.00/0.30.favorable_hit,strong_outcome.1.00/0.30.adverse_hit,strong_outcome.1.50/0.30,strong_outcome.1.50/0.30.favorable_hit,strong_outcome.1.50/0.30.adverse_hit,strong_outcome.2.00/0.30,strong_outcome.2.00/0.30.favorable_hit,strong_outcome.2.00/0.30.adverse_hit
SPY:2026-03-19:LONG:2026-03-19T13:41:00+00:00:v1,2026-03-19,LONG,657.330000000000,657.930000000000,0.600000000000,2026-03-19T13:45:00Z,2026-03-19T13:50:00Z,5,WORSE,5.650000000000,5.050000000000,1.720000000000,2.320000000000,2.405000000000,1.805000000000,0.600000000000,-0.600000000000,True,40,35,AVAILABLE,AVAILABLE,2026-03-19T13:45:00Z,2026-03-19T13:50:00Z,ADVERSE_FIRST,2026-03-19T13:49:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:49:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:50:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:50:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:49:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:50:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:50:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T13:54:00Z,2026-03-19T13:45:00Z,ADVERSE_FIRST,2026-03-19T14:11:00Z,2026-03-19T13:45:00Z,FAVORABLE_FIRST,2026-03-19T13:50:00Z,2026-03-19T14:15:00Z,FAVORABLE_FIRST,2026-03-19T13:50:00Z,2026-03-19T14:15:00Z,FAVORABLE_FIRST,2026-03-19T13:51:00Z,2026-03-19T14:15:00Z,FAVORABLE_FIRST,2026-03-19T13:54:00Z,2026-03-19T14:15:00Z,FAVORABLE_FIRST,2026-03-19T13:50:00Z,2026-03-19T14:16:00Z,FAVORABLE_FIRST,2026-03-19T13:51:00Z,2026-03-19T14:16:00Z,FAVORABLE_FIRST,2026-03-19T13:54:00Z,2026-03-19T14:16:00Z,FAVORABLE_FIRST,2026-03-19T14:11:00Z,2026-03-19T14:16:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T14:16:00Z
SPY:2026-03-19:LONG:2026-03-19T14:31:00+00:00:v1,2026-03-19,LONG,658.430000000000,657.350000000000,-1.080000000000,2026-03-19T14:35:00Z,2026-03-19T14:40:00Z,5,BETTER,4.550000000000,5.630000000000,2.820000000000,1.740000000000,1.305000000000,2.385000000000,-1.080000000000,1.080000000000,True,60,55,AVAILABLE,AVAILABLE,2026-03-19T14:35:00Z,2026-03-19T14:40:00Z,FAVORABLE_FIRST,2026-03-19T14:35:00Z,2026-03-19T14:37:00Z,FAVORABLE_FIRST,2026-03-19T14:35:00Z,2026-03-19T14:37:00Z,ADVERSE_FIRST,2026-03-19T15:05:00Z,2026-03-19T14:37:00Z,ADVERSE_FIRST,2026-03-19T15:06:00Z,2026-03-19T14:37:00Z,FAVORABLE_FIRST,2026-03-19T14:35:00Z,2026-03-19T14:38:00Z,ADVERSE_FIRST,2026-03-19T15:05:00Z,2026-03-19T14:38:00Z,ADVERSE_FIRST,2026-03-19T15:06:00Z,2026-03-19T14:38:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T14:38:00Z,ADVERSE_FIRST,2026-03-19T19:02:00Z,2026-03-19T14:38:00Z,FAVORABLE_FIRST,2026-03-19T14:40:00Z,2026-03-19T14:47:00Z,FAVORABLE_FIRST,2026-03-19T14:40:00Z,2026-03-19T14:47:00Z,FAVORABLE_FIRST,2026-03-19T14:40:00Z,2026-03-19T14:47:00Z,ADVERSE_FIRST,2026-03-19T14:51:00Z,2026-03-19T14:47:00Z,FAVORABLE_FIRST,2026-03-19T14:40:00Z,2026-03-19T15:31:00Z,FAVORABLE_FIRST,2026-03-19T14:40:00Z,2026-03-19T15:31:00Z,FAVORABLE_FIRST,2026-03-19T14:51:00Z,2026-03-19T15:31:00Z,FAVORABLE_FIRST,2026-03-19T15:05:00Z,2026-03-19T15:31:00Z,FAVORABLE_FIRST,2026-03-19T15:06:00Z,2026-03-19T15:31:00Z
SPY:2026-03-19:LONG:2026-03-19T15:55:00+00:00:v1,2026-03-19,LONG,657.910000000000,658.370000000000,0.460000000000,2026-03-19T16:00:00Z,2026-03-19T16:05:00Z,5,WORSE,5.070000000000,4.610000000000,2.300000000000,2.760000000000,1.825000000000,1.365000000000,0.460000000000,-0.460000000000,True,65,60,AVAILABLE,AVAILABLE,2026-03-19T16:00:00Z,2026-03-19T16:05:00Z,ADVERSE_FIRST,2026-03-19T16:01:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T16:02:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T16:02:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T16:03:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T16:02:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T16:02:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T16:03:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:00:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:00:00Z,FAVORABLE_FIRST,2026-03-19T16:05:00Z,2026-03-19T16:10:00Z,FAVORABLE_FIRST,2026-03-19T16:05:00Z,2026-03-19T16:10:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:10:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:10:00Z,FAVORABLE_FIRST,2026-03-19T16:05:00Z,2026-03-19T16:10:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:10:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:10:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T16:10:00Z,ADVERSE_FIRST,2026-03-19T19:02:00Z,2026-03-19T16:10:00Z
SPY:2026-03-19:LONG:2026-03-19T17:22:00+00:00:v1,2026-03-19,LONG,657.240000000000,657.100000000000,-0.140000000000,2026-03-19T17:25:00Z,2026-03-19T17:30:00Z,5,BETTER,5.740000000000,5.880000000000,1.080000000000,0.940000000000,2.495000000000,2.635000000000,-0.140000000000,0.140000000000,True,10,5,AVAILABLE,AVAILABLE,2026-03-19T17:25:00Z,2026-03-19T17:30:00Z,ADVERSE_FIRST,2026-03-19T17:27:00Z,2026-03-19T17:26:00Z,ADVERSE_FIRST,2026-03-19T17:52:00Z,2026-03-19T17:26:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T17:26:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:26:00Z,ADVERSE_FIRST,2026-03-19T17:52:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T18:58:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T17:32:00Z,FAVORABLE_FIRST,2026-03-19T17:30:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T17:52:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T17:52:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T17:52:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T17:52:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:32:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T17:32:00Z
SPY:2026-03-19:LONG:2026-03-19T17:50:00+00:00:v1,2026-03-19,LONG,657.725000000000,657.230000000000,-0.495000000000,2026-03-19T17:55:00Z,2026-03-19T18:00:00Z,5,BETTER,5.255000000000,5.750000000000,1.405000000000,0.910000000000,2.010000000000,2.505000000000,-0.495000000000,0.495000000000,True,10,5,AVAILABLE,AVAILABLE,2026-03-19T17:55:00Z,2026-03-19T18:00:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T17:55:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:55:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:55:00Z,ADVERSE_FIRST,2026-03-19T18:58:00Z,2026-03-19T17:55:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:56:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T17:56:00Z,ADVERSE_FIRST,2026-03-19T18:58:00Z,2026-03-19T17:56:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T17:56:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T17:56:00Z,ADVERSE_FIRST,2026-03-19T18:10:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:13:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T18:58:00Z,2026-03-19T18:01:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:01:00Z
SPY:2026-03-19:LONG:2026-03-19T18:05:00+00:00:v1,2026-03-19,LONG,657.270000000000,658.360000000000,1.090000000000,2026-03-19T18:10:00Z,2026-03-19T18:15:00Z,5,WORSE,5.710000000000,4.620000000000,0.950000000000,2.040000000000,2.465000000000,1.375000000000,1.090000000000,-1.090000000000,True,30,25,AVAILABLE,AVAILABLE,2026-03-19T18:10:00Z,2026-03-19T18:15:00Z,FAVORABLE_FIRST,2026-03-19T18:10:00Z,2026-03-19T18:30:00Z,FAVORABLE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:30:00Z,FAVORABLE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:30:00Z,FAVORABLE_FIRST,2026-03-19T18:13:00Z,2026-03-19T18:30:00Z,FAVORABLE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:30:00Z,FAVORABLE_FIRST,2026-03-19T18:12:00Z,2026-03-19T18:30:00Z,FAVORABLE_FIRST,2026-03-19T18:13:00Z,2026-03-19T18:30:00Z,ADVERSE_FIRST,2026-03-19T18:59:00Z,2026-03-19T18:30:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:30:00Z,ADVERSE_FIRST,2026-03-19T18:58:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:00:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:00:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:01:00Z,2026-03-19T18:16:00Z,ADVERSE_FIRST,2026-03-19T19:02:00Z,2026-03-19T18:16:00Z
SPY:2026-03-19:LONG:2026-03-19T18:55:00+00:00:v1,2026-03-19,LONG,658.440000000000,660.370000000000,1.930000000000,2026-03-19T19:00:00Z,2026-03-19T19:05:00Z,5,WORSE,4.540000000000,2.610000000000,0.050000000000,1.400000000000,1.295000000000,-0.635000000000,1.930000000000,-1.350000000000,True,,,AVAILABLE,AVAILABLE,2026-03-19T19:00:00Z,2026-03-19T19:05:00Z,FAVORABLE_FIRST,2026-03-19T19:00:00Z,,FAVORABLE_FIRST,2026-03-19T19:00:00Z,,FAVORABLE_FIRST,2026-03-19T19:01:00Z,,FAVORABLE_FIRST,2026-03-19T19:01:00Z,,FAVORABLE_FIRST,2026-03-19T19:00:00Z,,FAVORABLE_FIRST,2026-03-19T19:01:00Z,,FAVORABLE_FIRST,2026-03-19T19:01:00Z,,FAVORABLE_FIRST,2026-03-19T19:01:00Z,,FAVORABLE_FIRST,2026-03-19T19:02:00Z,,FAVORABLE_FIRST,2026-03-19T19:05:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:05:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:05:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:06:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:05:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:05:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:06:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:06:00Z,2026-03-19T19:25:00Z,FAVORABLE_FIRST,2026-03-19T19:06:00Z,2026-03-19T19:25:00Z
SPY:2026-03-20:SHORT:2026-03-20T13:50:00+00:00:v1,2026-03-20,SHORT,654.510000000000,653.170000000000,1.340000000000,2026-03-20T13:55:00Z,2026-03-20T14:00:00Z,5,WORSE,9.790000000000,8.450000000000,0.180000000000,0.990000000000,5.970000000000,4.630000000000,1.340000000000,-0.810000000000,True,,,AVAILABLE,AVAILABLE,2026-03-20T13:55:00Z,2026-03-20T14:00:00Z,FAVORABLE_FIRST,2026-03-20T13:55:00Z,,FAVORABLE_FIRST,2026-03-20T13:55:00Z,,FAVORABLE_FIRST,2026-03-20T13:57:00Z,,FAVORABLE_FIRST,2026-03-20T13:58:00Z,,FAVORABLE_FIRST,2026-03-20T13:55:00Z,,FAVORABLE_FIRST,2026-03-20T13:57:00Z,,FAVORABLE_FIRST,2026-03-20T13:58:00Z,,FAVORABLE_FIRST,2026-03-20T13:59:00Z,,FAVORABLE_FIRST,2026-03-20T14:01:00Z,,FAVORABLE_FIRST,2026-03-20T14:00:00Z,2026-03-20T14:03:00Z,FAVORABLE_FIRST,2026-03-20T14:01:00Z,2026-03-20T14:03:00Z,ADVERSE_FIRST,2026-03-20T14:11:00Z,2026-03-20T14:03:00Z,ADVERSE_FIRST,2026-03-20T14:11:00Z,2026-03-20T14:03:00Z,FAVORABLE_FIRST,2026-03-20T14:01:00Z,2026-03-20T14:03:00Z,ADVERSE_FIRST,2026-03-20T14:11:00Z,2026-03-20T14:03:00Z,ADVERSE_FIRST,2026-03-20T14:11:00Z,2026-03-20T14:03:00Z,ADVERSE_FIRST,2026-03-20T14:14:00Z,2026-03-20T14:03:00Z,ADVERSE_FIRST,2026-03-20T17:36:00Z,2026-03-20T14:03:00Z
SPY:2026-03-23:LONG:2026-03-23T13:45:00+00:00:v1,2026-03-23,LONG,659.005000000000,659.550000000000,0.545000000000,2026-03-23T13:50:00Z,2026-03-23T13:55:00Z,5,WORSE,3.610000000000,3.065000000000,5.065000000000,5.610000000000,-3.630000000000,-4.175000000000,0.545000000000,-0.545000000000,True,125,120,AVAILABLE,AVAILABLE,2026-03-23T13:50:00Z,2026-03-23T13:55:00Z,FAVORABLE_FIRST,2026-03-23T13:50:00Z,2026-03-23T13:51:00Z,FAVORABLE_FIRST,2026-03-23T13:50:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T13:52:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T13:53:00Z,2026-03-23T13:51:00Z,FAVORABLE_FIRST,2026-03-23T13:50:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T13:52:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T13:53:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T14:02:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T14:18:00Z,2026-03-23T13:51:00Z,ADVERSE_FIRST,2026-03-23T13:57:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T13:58:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T14:00:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T14:02:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T13:58:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T14:00:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T14:02:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T14:18:00Z,2026-03-23T13:55:00Z,ADVERSE_FIRST,2026-03-23T14:21:00Z,2026-03-23T13:55:00Z
SPY:2026-03-23:SHORT:2026-03-23T15:55:00+00:00:v1,2026-03-23,SHORT,655.990000000000,656.480000000000,-0.490000000000,2026-03-23T16:00:00Z,2026-03-23T16:05:00Z,5,BETTER,2.050000000000,2.540000000000,3.660000000000,3.170000000000,0.615000000000,1.105000000000,-0.490000000000,0.490000000000,True,10,5,AVAILABLE,AVAILABLE,2026-03-23T16:00:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:20:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:23:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:23:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:00:00Z,ADVERSE_FIRST,2026-03-23T16:06:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:18:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:20:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:23:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:18:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:20:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:23:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:05:00Z,ADVERSE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:05:00Z
SPY:2026-03-23:SHORT:2026-03-23T16:16:00+00:00:v1,2026-03-23,SHORT,656.040000000000,655.650000000000,0.390000000000,2026-03-23T16:20:00Z,2026-03-23T16:25:00Z,5,WORSE,2.100000000000,1.710000000000,3.610000000000,4.000000000000,0.665000000000,0.275000000000,0.390000000000,-0.390000000000,True,75,70,AVAILABLE,AVAILABLE,2026-03-23T16:20:00Z,2026-03-23T16:25:00Z,AMBIGUOUS_SAME_BAR,2026-03-23T16:20:00Z,2026-03-23T16:20:00Z,ADVERSE_FIRST,2026-03-23T16:23:00Z,2026-03-23T16:20:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:20:00Z,ADVERSE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:20:00Z,FAVORABLE_FIRST,2026-03-23T16:23:00Z,2026-03-23T16:45:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:45:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:45:00Z,FAVORABLE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:45:00Z,FAVORABLE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:45:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:25:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:35:00Z,FAVORABLE_FIRST,2026-03-23T16:29:00Z,2026-03-23T16:35:00Z,ADVERSE_FIRST,,2026-03-23T16:35:00Z
SPY:2026-03-23:LONG:2026-03-23T18:33:00+00:00:v1,2026-03-23,LONG,658.840000000000,658.990000000000,0.150000000000,2026-03-23T18:35:00Z,2026-03-23T18:40:00Z,5,WORSE,0.810000000000,0.280000000000,3.470000000000,3.620000000000,-3.465000000000,-3.615000000000,0.530000000000,-0.150000000000,True,40,35,AVAILABLE,AVAILABLE,2026-03-23T18:35:00Z,2026-03-23T18:40:00Z,FAVORABLE_FIRST,2026-03-23T18:35:00Z,2026-03-23T18:39:00Z,FAVORABLE_FIRST,2026-03-23T18:35:00Z,2026-03-23T18:39:00Z,FAVORABLE_FIRST,2026-03-23T18:37:00Z,2026-03-23T18:39:00Z,ADVERSE_FIRST,,2026-03-23T18:39:00Z,FAVORABLE_FIRST,2026-03-23T18:35:00Z,2026-03-23T18:39:00Z,FAVORABLE_FIRST,2026-03-23T18:37:00Z,2026-03-23T18:39:00Z,ADVERSE_FIRST,,2026-03-23T18:39:00Z,ADVERSE_FIRST,,2026-03-23T18:39:00Z,ADVERSE_FIRST,,2026-03-23T18:39:00Z,ADVERSE_FIRST,2026-03-23T18:49:00Z,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z,ADVERSE_FIRST,,2026-03-23T18:41:00Z
SPY:2026-03-24:SHORT:2026-03-24T13:40:00+00:00:v1,2026-03-24,SHORT,650.760000000000,650.170000000000,0.590000000000,2026-03-24T13:45:00Z,2026-03-24T13:50:00Z,5,WORSE,0.870000000000,0.280000000000,6.270000000000,6.860000000000,-2.440000000000,-3.030000000000,0.590000000000,-0.590000000000,True,15,10,AVAILABLE,AVAILABLE,2026-03-24T13:45:00Z,2026-03-24T13:50:00Z,AMBIGUOUS_SAME_BAR,2026-03-24T13:45:00Z,2026-03-24T13:45:00Z,ADVERSE_FIRST,2026-03-24T13:49:00Z,2026-03-24T13:45:00Z,ADVERSE_FIRST,2026-03-24T13:51:00Z,2026-03-24T13:45:00Z,ADVERSE_FIRST,,2026-03-24T13:45:00Z,ADVERSE_FIRST,2026-03-24T13:49:00Z,2026-03-24T13:45:00Z,ADVERSE_FIRST,2026-03-24T13:51:00Z,2026-03-24T13:45:00Z,ADVERSE_FIRST,,2026-03-24T13:45:00Z,ADVERSE_FIRST,,2026-03-24T13:45:00Z,ADVERSE_FIRST,,2026-03-24T13:45:00Z,ADVERSE_FIRST,2026-03-24T13:52:00Z,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z,ADVERSE_FIRST,,2026-03-24T13:50:00Z
