event_id,session_date,direction,first_price,strong_price,raw_price_difference,entry_disadvantage,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_timestamp,first_reclaim_timestamp,first_0.25_0.25_result,first_0.25_0.25_favorable_hit,first_0.25_0.25_adverse_hit,first_0.50_0.25_result,first_0.50_0.25_favorable_hit,first_0.50_0.25_adverse_hit,first_0.75_0.25_result,first_0.75_0.25_favorable_hit,first_0.75_0.25_adverse_hit,first_1.00_0.25_result,first_1.00_0.25_favorable_hit,first_1.00_0.25_adverse_hit,first_0.50_0.30_result,first_0.50_0.30_favorable_hit,first_0.50_0.30_adverse_hit,first_0.75_0.30_result,first_0.75_0.30_favorable_hit,first_0.75_0.30_adverse_hit,first_1.00_0.30_result,first_1.00_0.30_favorable_hit,first_1.00_0.30_adverse_hit,first_1.50_0.30_result,first_1.50_0.30_favorable_hit,first_1.50_0.30_adverse_hit,first_2.00_0.30_result,first_2.00_0.30_favorable_hit,first_2.00_0.30_adverse_hit,strong_timestamp,strong_reclaim_timestamp,strong_0.25_0.25_result,strong_0.25_0.25_favorable_hit,strong_0.25_0.25_adverse_hit,strong_0.50_0.25_result,strong_0.50_0.25_favorable_hit,strong_0.50_0.25_adverse_hit,strong_0.75_0.25_result,strong_0.75_0.25_favorable_hit,strong_0.75_0.25_adverse_hit,strong_1.00_0.25_result,strong_1.00_0.25_favorable_hit,strong_1.00_0.25_adverse_hit,strong_0.50_0.30_result,strong_0.50_0.30_favorable_hit,strong_0.50_0.30_adverse_hit,strong_0.75_0.30_result,strong_0.75_0.30_favorable_hit,strong_0.75_0.30_adverse_hit,strong_1.00_0.30_result,strong_1.00_0.30_favorable_hit,strong_1.00_0.30_adverse_hit,strong_1.50_0.30_result,strong_1.50_0.30_favorable_hit,strong_1.50_0.30_adverse_hit,strong_2.00_0.30_result,strong_2.00_0.30_favorable_hit,strong_2.00_0.30_adverse_hit
SPY:2026-02-05:SHORT:2026-02-05T20:20:00+00:00:v1,2026-02-05,SHORT,677.980000000000,677.770000000000,-0.210000000000,0.210000000000,5,WORSE,1.794500000000,1.584500000000,0.369900000000,0.579900000000,0.530000000000,0.320000000000,0.210000000000,-0.210000000000,True,,,2026-02-05T20:25:00Z,,FAVORABLE_FIRST,2026-02-05T20:26:00Z,2026-02-05T20:40:00Z,FAVORABLE_FIRST,2026-02-05T20:31:00Z,2026-02-05T20:40:00Z,FAVORABLE_FIRST,2026-02-05T20:35:00Z,2026-02-05T20:40:00Z,ADVERSE_FIRST,2026-02-05T20:44:00Z,2026-02-05T20:40:00Z,FAVORABLE_FIRST,2026-02-05T20:31:00Z,2026-02-05T20:40:00Z,FAVORABLE_FIRST,2026-02-05T20:35:00Z,2026-02-05T20:40:00Z,ADVERSE_FIRST,2026-02-05T20:44:00Z,2026-02-05T20:40:00Z,ADVERSE_FIRST,2026-02-05T20:51:00Z,2026-02-05T20:40:00Z,ADVERSE_FIRST,,2026-02-05T20:40:00Z,2026-02-05T20:30:00Z,,AMBIGUOUS_SAME_BAR,2026-02-05T20:31:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:34:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:44:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:47:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:34:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:44:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:47:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,2026-02-05T20:52:00Z,2026-02-05T20:31:00Z,ADVERSE_FIRST,,2026-02-05T20:31:00Z
SPY:2026-02-06:LONG:2026-02-06T14:38:00+00:00:v1,2026-02-06,LONG,684.710000000000,685.550000000000,0.840000000000,0.840000000000,5,WORSE,7.600000000000,6.760000000000,1.600000000000,2.440000000000,5.950000000000,5.110000000000,0.840000000000,-0.840000000000,True,25,20,2026-02-06T14:40:00Z,2026-02-06T15:05:00Z,AMBIGUOUS_SAME_BAR,2026-02-06T14:41:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:44:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:44:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:45:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:44:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:44:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:45:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T14:51:00Z,2026-02-06T14:41:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T14:41:00Z,2026-02-06T14:45:00Z,2026-02-06T15:05:00Z,ADVERSE_FIRST,2026-02-06T14:50:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T14:51:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T14:51:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T14:51:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T14:51:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T16:07:00Z,2026-02-06T14:46:00Z,ADVERSE_FIRST,2026-02-06T16:21:00Z,2026-02-06T14:46:00Z
SPY:2026-02-06:LONG:2026-02-06T15:25:00+00:00:v1,2026-02-06,LONG,685.650000000000,686.150000000000,0.500000000000,0.500000000000,5,WORSE,6.660000000000,6.160000000000,1.320000000000,1.820000000000,5.010000000000,4.510000000000,0.500000000000,-0.500000000000,True,,,2026-02-06T15:30:00Z,,ADVERSE_FIRST,2026-02-06T15:33:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T15:34:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T15:41:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T15:34:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T15:41:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T16:07:00Z,2026-02-06T15:31:00Z,ADVERSE_FIRST,2026-02-06T16:22:00Z,2026-02-06T15:31:00Z,2026-02-06T15:35:00Z,,ADVERSE_FIRST,2026-02-06T15:41:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T15:46:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T16:07:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T15:42:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T15:46:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T16:07:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T16:22:00Z,2026-02-06T15:36:00Z,ADVERSE_FIRST,2026-02-06T17:07:00Z,2026-02-06T15:36:00Z
SPY:2026-02-09:LONG:2026-02-09T14:37:00+00:00:v1,2026-02-09,LONG,691.130000000000,691.195000000000,0.065000000000,0.065000000000,5,WORSE,4.740000000000,4.675000000000,1.350000000000,1.415000000000,2.790000000000,2.725000000000,0.065000000000,-0.065000000000,True,,,2026-02-09T14:40:00Z,,AMBIGUOUS_SAME_BAR,2026-02-09T14:41:00Z,2026-02-09T14:41:00Z,ADVERSE_FIRST,2026-02-09T14:49:00Z,2026-02-09T14:41:00Z,ADVERSE_FIRST,2026-02-09T15:07:00Z,2026-02-09T14:41:00Z,ADVERSE_FIRST,2026-02-09T15:15:00Z,2026-02-09T14:41:00Z,ADVERSE_FIRST,2026-02-09T14:49:00Z,2026-02-09T14:42:00Z,ADVERSE_FIRST,2026-02-09T15:07:00Z,2026-02-09T14:42:00Z,ADVERSE_FIRST,2026-02-09T15:15:00Z,2026-02-09T14:42:00Z,ADVERSE_FIRST,2026-02-09T15:19:00Z,2026-02-09T14:42:00Z,ADVERSE_FIRST,2026-02-09T15:34:00Z,2026-02-09T14:42:00Z,2026-02-09T14:45:00Z,,AMBIGUOUS_SAME_BAR,2026-02-09T14:46:00Z,2026-02-09T14:46:00Z,ADVERSE_FIRST,2026-02-09T15:06:00Z,2026-02-09T14:46:00Z,ADVERSE_FIRST,2026-02-09T15:15:00Z,2026-02-09T14:46:00Z,ADVERSE_FIRST,2026-02-09T15:15:00Z,2026-02-09T14:46:00Z,ADVERSE_FIRST,2026-02-09T15:06:00Z,2026-02-09T14:47:00Z,ADVERSE_FIRST,2026-02-09T15:15:00Z,2026-02-09T14:47:00Z,ADVERSE_FIRST,2026-02-09T15:15:00Z,2026-02-09T14:47:00Z,ADVERSE_FIRST,2026-02-09T15:20:00Z,2026-02-09T14:47:00Z,ADVERSE_FIRST,2026-02-09T15:34:00Z,2026-02-09T14:47:00Z
SPY:2026-02-10:SHORT:2026-02-10T14:36:00+00:00:v1,2026-02-10,SHORT,694.370000000000,693.985000000000,-0.385000000000,0.385000000000,5,WORSE,2.710000000000,2.325000000000,2.170000000000,2.555000000000,2.260000000000,1.875000000000,0.385000000000,-0.385000000000,True,15,10,2026-02-10T14:40:00Z,2026-02-10T14:55:00Z,FAVORABLE_FIRST,2026-02-10T14:41:00Z,2026-02-10T14:51:00Z,FAVORABLE_FIRST,2026-02-10T14:42:00Z,2026-02-10T14:51:00Z,FAVORABLE_FIRST,2026-02-10T14:42:00Z,2026-02-10T14:51:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T14:51:00Z,FAVORABLE_FIRST,2026-02-10T14:42:00Z,2026-02-10T14:51:00Z,FAVORABLE_FIRST,2026-02-10T14:42:00Z,2026-02-10T14:51:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T14:51:00Z,ADVERSE_FIRST,2026-02-10T18:52:00Z,2026-02-10T14:51:00Z,ADVERSE_FIRST,2026-02-10T20:53:00Z,2026-02-10T14:51:00Z,2026-02-10T14:45:00Z,2026-02-10T14:55:00Z,FAVORABLE_FIRST,2026-02-10T14:47:00Z,2026-02-10T14:48:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T14:48:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T14:48:00Z,ADVERSE_FIRST,2026-02-10T18:51:00Z,2026-02-10T14:48:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T14:50:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T14:50:00Z,ADVERSE_FIRST,2026-02-10T18:51:00Z,2026-02-10T14:50:00Z,ADVERSE_FIRST,2026-02-10T20:52:00Z,2026-02-10T14:50:00Z,ADVERSE_FIRST,2026-02-10T20:56:00Z,2026-02-10T14:50:00Z
SPY:2026-02-10:LONG:2026-02-10T14:55:00+00:00:v1,2026-02-10,LONG,695.750000000000,695.810000000000,0.060000000000,0.060000000000,5,WORSE,0.790000000000,0.730000000000,4.090000000000,4.150000000000,-3.640000000000,-3.700000000000,0.060000000000,-0.060000000000,True,15,10,2026-02-10T15:00:00Z,2026-02-10T15:15:00Z,ADVERSE_FIRST,2026-02-10T15:06:00Z,2026-02-10T15:03:00Z,ADVERSE_FIRST,2026-02-10T15:06:00Z,2026-02-10T15:03:00Z,ADVERSE_FIRST,2026-02-10T15:31:00Z,2026-02-10T15:03:00Z,ADVERSE_FIRST,,2026-02-10T15:03:00Z,FAVORABLE_FIRST,2026-02-10T15:06:00Z,2026-02-10T15:13:00Z,ADVERSE_FIRST,2026-02-10T15:31:00Z,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,2026-02-10T15:05:00Z,2026-02-10T15:15:00Z,FAVORABLE_FIRST,2026-02-10T15:06:00Z,2026-02-10T15:13:00Z,FAVORABLE_FIRST,2026-02-10T15:06:00Z,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,FAVORABLE_FIRST,2026-02-10T15:06:00Z,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z,ADVERSE_FIRST,,2026-02-10T15:13:00Z
SPY:2026-02-10:LONG:2026-02-10T15:25:00+00:00:v1,2026-02-10,LONG,695.920000000000,695.921300000000,0.001300000000,0.001300000000,5,UNCHANGED_WITHIN_ONE_CENT,0.620000000000,0.288700000000,4.260000000000,4.261300000000,-3.810000000000,-3.811300000000,0.331300000000,-0.001300000000,True,30,25,2026-02-10T15:30:00Z,2026-02-10T16:00:00Z,FAVORABLE_FIRST,2026-02-10T15:31:00Z,2026-02-10T15:36:00Z,FAVORABLE_FIRST,2026-02-10T15:31:00Z,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,FAVORABLE_FIRST,2026-02-10T15:31:00Z,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,2026-02-10T15:35:00Z,2026-02-10T16:00:00Z,ADVERSE_FIRST,2026-02-10T15:47:00Z,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z,ADVERSE_FIRST,,2026-02-10T15:36:00Z
SPY:2026-02-10:SHORT:2026-02-10T16:20:00+00:00:v1,2026-02-10,SHORT,694.528000000000,694.780000000000,0.252000000000,-0.252000000000,5,BETTER,2.868000000000,3.120000000000,1.272000000000,1.020000000000,2.418000000000,2.670000000000,-0.252000000000,0.252000000000,True,15,10,2026-02-10T16:25:00Z,2026-02-10T16:40:00Z,ADVERSE_FIRST,2026-02-10T17:04:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T16:26:00Z,ADVERSE_FIRST,2026-02-10T20:52:00Z,2026-02-10T16:26:00Z,2026-02-10T16:30:00Z,2026-02-10T16:40:00Z,FAVORABLE_FIRST,2026-02-10T16:34:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T17:03:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T17:03:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T18:33:00Z,2026-02-10T16:42:00Z,ADVERSE_FIRST,2026-02-10T20:50:00Z,2026-02-10T16:42:00Z
SPY:2026-02-10:SHORT:2026-02-10T16:40:00+00:00:v1,2026-02-10,SHORT,694.645000000000,694.640000000000,-0.005000000000,0.005000000000,5,UNCHANGED_WITHIN_ONE_CENT,2.985000000000,2.980000000000,1.155000000000,1.160000000000,2.535000000000,2.530000000000,0.005000000000,-0.005000000000,True,10,5,2026-02-10T16:45:00Z,2026-02-10T16:55:00Z,ADVERSE_FIRST,2026-02-10T16:50:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:19:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:19:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T16:46:00Z,ADVERSE_FIRST,2026-02-10T20:50:00Z,2026-02-10T16:46:00Z,2026-02-10T16:50:00Z,2026-02-10T16:55:00Z,FAVORABLE_FIRST,2026-02-10T16:51:00Z,2026-02-10T16:54:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:54:00Z,ADVERSE_FIRST,2026-02-10T18:19:00Z,2026-02-10T16:54:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T16:54:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T16:56:00Z,ADVERSE_FIRST,2026-02-10T18:19:00Z,2026-02-10T16:56:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T16:56:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T16:56:00Z,ADVERSE_FIRST,2026-02-10T20:50:00Z,2026-02-10T16:56:00Z
SPY:2026-02-10:SHORT:2026-02-10T16:55:00+00:00:v1,2026-02-10,SHORT,694.770000000000,694.480000000000,-0.290000000000,0.290000000000,5,WORSE,3.110000000000,2.820000000000,1.030000000000,1.320000000000,2.660000000000,2.370000000000,0.290000000000,-0.290000000000,True,10,5,2026-02-10T17:00:00Z,2026-02-10T17:10:00Z,FAVORABLE_FIRST,2026-02-10T17:01:00Z,2026-02-10T17:08:00Z,FAVORABLE_FIRST,2026-02-10T17:04:00Z,2026-02-10T17:08:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T17:08:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T17:08:00Z,FAVORABLE_FIRST,2026-02-10T17:04:00Z,2026-02-10T17:08:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T17:08:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T17:08:00Z,ADVERSE_FIRST,2026-02-10T18:33:00Z,2026-02-10T17:08:00Z,ADVERSE_FIRST,2026-02-10T20:50:00Z,2026-02-10T17:08:00Z,2026-02-10T17:05:00Z,2026-02-10T17:10:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:16:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:20:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T18:51:00Z,2026-02-10T17:06:00Z,ADVERSE_FIRST,2026-02-10T20:52:00Z,2026-02-10T17:06:00Z
SPY:2026-02-10:SHORT:2026-02-10T18:10:00+00:00:v1,2026-02-10,SHORT,694.595000000000,694.120000000000,-0.475000000000,0.475000000000,5,WORSE,2.935000000000,2.460000000000,0,0.300000000000,2.485000000000,2.010000000000,0.475000000000,-0.300000000000,True,,,2026-02-10T18:15:00Z,,FAVORABLE_FIRST,2026-02-10T18:16:00Z,,FAVORABLE_FIRST,2026-02-10T18:16:00Z,,FAVORABLE_FIRST,2026-02-10T18:19:00Z,,FAVORABLE_FIRST,2026-02-10T18:27:00Z,,FAVORABLE_FIRST,2026-02-10T18:16:00Z,,FAVORABLE_FIRST,2026-02-10T18:19:00Z,,FAVORABLE_FIRST,2026-02-10T18:27:00Z,,FAVORABLE_FIRST,2026-02-10T18:34:00Z,,FAVORABLE_FIRST,2026-02-10T20:52:00Z,,2026-02-10T18:20:00Z,,FAVORABLE_FIRST,2026-02-10T18:21:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T18:27:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T18:29:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T18:34:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T20:50:00Z,2026-02-10T18:23:00Z,ADVERSE_FIRST,2026-02-10T20:55:00Z,2026-02-10T18:23:00Z
SPY:2026-02-11:SHORT:2026-02-11T14:35:00+00:00:v1,2026-02-11,SHORT,695.300000000000,695.410000000000,0.110000000000,-0.110000000000,5,BETTER,6.120000000000,6.230000000000,1.080000000000,0.970000000000,3.390000000000,3.500000000000,-0.110000000000,0.110000000000,True,,,2026-02-11T14:40:00Z,,ADVERSE_FIRST,2026-02-11T14:50:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T14:56:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T14:56:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T14:57:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T14:56:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T14:56:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T14:57:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T15:02:00Z,2026-02-11T14:41:00Z,ADVERSE_FIRST,2026-02-11T15:05:00Z,2026-02-11T14:41:00Z,2026-02-11T14:45:00Z,,ADVERSE_FIRST,2026-02-11T14:50:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:53:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:56:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:57:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:53:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:56:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:57:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T14:57:00Z,2026-02-11T14:46:00Z,ADVERSE_FIRST,2026-02-11T15:05:00Z,2026-02-11T14:46:00Z
SPY:2026-02-12:SHORT:2026-02-12T14:44:00+00:00:v1,2026-02-12,SHORT,694.029900000000,693.320100000000,-0.709800000000,0.709800000000,5,WORSE,13.659900000000,12.950100000000,0.210100000000,0.669900000000,12.739900000000,12.030100000000,0.709800000000,-0.459800000000,True,,,2026-02-12T14:45:00Z,,FAVORABLE_FIRST,2026-02-12T14:46:00Z,,FAVORABLE_FIRST,2026-02-12T14:46:00Z,,FAVORABLE_FIRST,2026-02-12T14:49:00Z,,FAVORABLE_FIRST,2026-02-12T14:56:00Z,,FAVORABLE_FIRST,2026-02-12T14:46:00Z,,FAVORABLE_FIRST,2026-02-12T14:49:00Z,,FAVORABLE_FIRST,2026-02-12T14:56:00Z,,FAVORABLE_FIRST,2026-02-12T14:58:00Z,,FAVORABLE_FIRST,2026-02-12T15:34:00Z,,2026-02-12T14:50:00Z,,ADVERSE_FIRST,2026-02-12T14:56:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T14:57:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T14:58:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T14:59:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T14:57:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T14:58:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T14:59:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T15:36:00Z,2026-02-12T14:51:00Z,ADVERSE_FIRST,2026-02-12T15:38:00Z,2026-02-12T14:51:00Z
SPY:2026-02-13:SHORT:2026-02-13T14:35:00+00:00:v1,2026-02-13,SHORT,679.840000000000,680.460000000000,0.620000000000,-0.620000000000,5,BETTER,2.320000000000,0.900000000000,6.440000000000,5.820000000000,-1.790000000000,-1.170000000000,1.420000000000,0.620000000000,True,10,5,2026-02-13T14:40:00Z,2026-02-13T14:50:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:41:00Z,2026-02-13T14:44:00Z,FAVORABLE_FIRST,2026-02-13T14:42:00Z,2026-02-13T14:44:00Z,2026-02-13T14:45:00Z,2026-02-13T14:50:00Z,ADVERSE_FIRST,2026-02-13T14:50:00Z,2026-02-13T14:46:00Z,ADVERSE_FIRST,2026-02-13T14:50:00Z,2026-02-13T14:46:00Z,ADVERSE_FIRST,2026-02-13T14:57:00Z,2026-02-13T14:46:00Z,ADVERSE_FIRST,,2026-02-13T14:46:00Z,ADVERSE_FIRST,2026-02-13T14:50:00Z,2026-02-13T14:46:00Z,ADVERSE_FIRST,2026-02-13T14:57:00Z,2026-02-13T14:46:00Z,ADVERSE_FIRST,,2026-02-13T14:46:00Z,ADVERSE_FIRST,,2026-02-13T14:46:00Z,ADVERSE_FIRST,,2026-02-13T14:46:00Z
